pm25,pm10,no2,o3,so2,co,temp,rhum,wspd,pres,coco,pm25_AQI,pm10_AQI,no2_AQI,o3_AQI,so2_AQI,overall_AQI
43.476894,107.379585,23.213604,38.94519,12.776775,1148.2849,30.5,85.0,7.6,1002.3,7.0,4.0,5.0,1.0,1.0,1.0,5.0
26.0,107.379585,23.213604,38.94519,12.776775,1148.2849,30.6,81.0,9.3,1002.8,7.0,4.0,5.0,1.0,1.0,1.0,5.0
24.0,107.21215,23.680916,39.160454,12.873316,1164.836,31.3,79.0,9.4,1004.0,5.0,3.0,5.0,1.0,1.0,1.0,5.0
24.087692,45.71583,13.385834,18.26,8.997143,774.5455,26.5,100.0,14.8,1003.9,7.0,3.0,3.0,1.0,1.0,1.0,3.0
33.375454,55.804,15.410909,13.482,9.363334,842.2222,27.7,94.0,13.0,1003.8,25.0,4.0,4.0,1.0,1.0,1.0,4.0
39.799232,59.263332,14.366667,16.0075,8.894286,830.9091,28.9,88.0,9.3,1003.7,25.0,4.0,4.0,1.0,1.0,1.0,4.0
32.0,98.408554,22.974186,35.724724,12.162992,1081.307,29.3,95.0,5.4,1002.4,7.0,4.0,4.0,1.0,1.0,1.0,4.0
13.5,0.0,0.0,0.0,0.0,0.0,31.0,79.0,7.4,1002.9,7.0,2.0,1.0,1.0,1.0,1.0,2.0
19.323334,70.155,11.22,45.81,13.7,330.0,32.0,76.0,7.4,1002.3,7.0,2.0,4.0,1.0,1.0,1.0,4.0
10.7277775,36.818825,19.89353,10.412353,8.751667,943.125,32.1,81.0,5.4,1001.3,7.0,1.0,2.0,1.0,1.0,1.0,2.0
14.0,47.0,42.1,237.0,5.3,1230.0,32.3,79.0,5.5,1000.7,3.0,2.0,3.0,2.0,4.0,1.0,4.0
55.563,40.433334,23.81875,19.816668,6.15,945.7143,30.3,100.0,5.4,1001.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0
24.0,84.87966,22.163338,41.834515,10.881406,992.3208,29.7,95.0,9.4,1001.1,3.0,3.0,4.0,1.0,1.0,1.0,4.0
48.0,84.87966,22.163338,41.834515,10.881406,992.3208,32.3,77.0,5.5,999.8,3.0,4.0,4.0,1.0,1.0,1.0,4.0
15.198571,45.40333,17.331667,14.173333,10.881406,1418.3334,31.7,79.0,5.5,1000.2,3.0,2.0,3.0,1.0,1.0,1.0,3.0
27.12,31.3,35.26,11.58,2.96,870.0,29.3,92.0,5.4,1000.7,3.0,4.0,2.0,1.0,1.0,1.0,4.0
26.953333,84.13818,19.662727,24.796,12.347,886.6667,30.8,83.0,3.7,1001.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0
22.0,77.26245,21.57676,36.957848,10.581462,1006.2474,30.4,84.0,3.7,1001.5,3.0,3.0,4.0,1.0,1.0,1.0,4.0
19.88889,80.725,23.1575,22.31,9.99,774.2857,29.1,91.0,0.0,1002.7,3.0,2.0,4.0,1.0,1.0,1.0,4.0
26.0,75.42441,20.766214,35.321762,10.047652,1009.04236,29.8,87.0,3.7,1001.8,7.0,4.0,4.0,1.0,1.0,1.0,4.0
24.65,226.44,18.66,12.84,4.4,450.0,29.5,88.0,3.7,1001.7,7.0,3.0,6.0,1.0,1.0,1.0,6.0
34.14923,107.0075,36.023846,16.736364,13.064615,1107.2727,28.1,94.0,3.6,1001.3,7.0,4.0,5.0,1.0,1.0,1.0,5.0
36.0,77.53618,19.336748,33.634224,9.994203,948.1435,28.2,94.0,3.7,1001.5,7.0,4.0,4.0,1.0,1.0,1.0,4.0
32.0,75.43001,19.588856,32.508198,9.551792,913.4519,28.4,94.0,5.5,1001.7,7.0,4.0,4.0,1.0,1.0,1.0,4.0
32.0,73.643005,19.454048,32.49695,9.334919,905.59955,29.5,91.0,3.6,1000.9,7.0,4.0,4.0,1.0,1.0,1.0,4.0
50.0,72.394196,19.498781,31.864,9.266773,903.9284,29.0,92.0,5.5,1002.2,7.0,4.0,4.0,1.0,1.0,1.0,4.0
35.0,71.71591,19.949823,30.789684,8.658446,861.3689,30.3,94.0,6.0,1003.0,5.0,4.0,4.0,1.0,1.0,1.0,4.0
35.0,71.71591,19.949823,30.789684,8.658446,861.3689,31.7,83.0,9.4,1001.5,7.0,4.0,4.0,1.0,1.0,1.0,4.0
45.0,71.05967,20.110868,31.212404,8.512314,852.72986,32.7,78.0,9.3,1001.6,3.0,4.0,4.0,1.0,1.0,1.0,4.0
34.363888,91.377815,19.740294,14.046764,11.239688,870.3125,33.6,74.0,9.3,1001.7,3.0,4.0,4.0,1.0,1.0,1.0,4.0
58.0,125.0,18.5,16.39,11.0,700.0,36.3,62.0,7.6,1001.0,3.0,5.0,5.0,1.0,1.0,1.0,5.0
40.96588,101.235,24.097143,11.848,13.133846,1114.6154,34.7,69.0,9.3,1001.2,3.0,4.0,5.0,1.0,1.0,1.0,5.0
41.0,76.28136,20.21111,28.644783,9.058791,859.0668,34.8,68.0,7.4,1000.6,3.0,4.0,4.0,1.0,1.0,1.0,4.0
38.361874,92.001335,23.365334,19.657333,9.594286,1035.0,26.7,100.0,13.0,1003.0,5.0,4.0,4.0,1.0,1.0,1.0,4.0
40.88881,104.790276,26.07025,26.945833,11.710263,1025.9667,27.3,100.0,11.2,1002.0,5.0,4.0,5.0,1.0,1.0,1.0,5.0
32.943333,74.225,15.75875,49.24375,8.845715,577.8571,35.5,63.0,5.5,998.9,3.0,4.0,4.0,1.0,1.0,1.0,4.0
15.775,42.45,18.59,22.69,9.200405,570.0,26.9,100.0,5.4,1000.1,3.0,2.0,3.0,1.0,1.0,1.0,3.0
15.265789,94.23055,20.132368,20.888159,9.861072,813.6111,34.2,68.0,5.5,999.0,3.0,2.0,4.0,1.0,1.0,1.0,4.0
7.5964284,154.20644,17.21,18.447693,10.341111,965.38464,33.4,72.0,3.7,999.6,3.0,1.0,6.0,1.0,1.0,1.0,6.0
9.0,80.28964,20.205727,28.106478,9.278726,852.6598,27.1,97.0,7.6,1000.7,3.0,1.0,4.0,1.0,1.0,1.0,4.0
13.2525,32.91375,23.662857,14.93625,25.66,1588.5714,27.6,95.0,5.5,1001.1,3.0,2.0,2.0,1.0,1.0,1.0,2.0
11.0,78.53498,20.333769,27.61869,9.961279,879.91583,28.2,93.0,5.5,1001.4,3.0,2.0,4.0,1.0,1.0,1.0,4.0
19.0,78.53498,20.333769,27.61869,9.961279,879.91583,27.3,98.0,0.0,1002.4,3.0,2.0,4.0,1.0,1.0,1.0,4.0
19.0,78.53498,58.99,15.56,15.21,879.91583,28.8,91.0,3.7,1001.7,3.0,2.0,4.0,2.0,1.0,1.0,4.0
28.457144,76.42231,30.216923,14.081667,19.747692,1545.4546,28.8,91.0,3.7,1001.7,3.0,4.0,4.0,1.0,1.0,1.0,4.0
25.446,43.378,9.846,9.202,10.539553,1576.0,26.7,97.0,0.0,1001.7,3.0,1.0,3.0,1.0,1.0,1.0,3.0
29.027222,56.025295,26.332354,15.030588,18.871819,1153.5714,27.8,95.0,3.7,1002.1,3.0,4.0,4.0,1.0,1.0,1.0,4.0
39.0,76.64077,23.388462,20.039167,14.926364,946.36365,27.9,96.0,3.7,1002.1,3.0,4.0,4.0,1.0,1.0,1.0,4.0
27.731667,46.414,8.592,32.44,10.993806,1654.0,27.5,95.0,0.0,1002.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0
54.0,75.603905,21.405378,25.819942,10.993806,957.2849,28.7,93.0,5.5,1002.6,3.0,5.0,4.0,1.0,1.0,1.0,5.0
29.600168,75.603905,21.405378,25.819942,10.993806,957.2849,29.5,90.0,7.4,1002.9,3.0,4.0,4.0,1.0,1.0,1.0,4.0
54.0,75.603905,45.52,10.04,16.1,957.2849,31.1,90.0,3.6,1002.6,3.0,5.0,4.0,2.0,1.0,1.0,5.0
41.833157,75.30789,19.684736,-0.7372222,11.466429,1060.0,32.2,83.0,5.5,1002.5,1.0,4.0,4.0,1.0,1.0,1.0,4.0
44.0,75.59493,22.045206,24.61031,11.179767,960.39746,33.3,78.0,7.4,1002.5,1.0,4.0,4.0,1.0,1.0,1.0,4.0
40.0,75.59493,22.045206,24.61031,11.179767,960.39746,36.6,57.0,7.6,1002.4,2.0,4.0,4.0,1.0,1.0,1.0,4.0
30.697176,75.59493,22.045206,24.61031,11.179767,960.39746,35.0,69.0,9.3,1001.9,3.0,4.0,4.0,1.0,1.0,1.0,4.0
30.697176,75.59493,22.045206,24.61031,11.179767,960.39746,35.5,67.0,9.3,1001.3,3.0,4.0,4.0,1.0,1.0,1.0,4.0
30.697176,75.59493,22.045206,24.61031,11.179767,960.39746,34.9,65.0,7.6,1001.4,3.0,4.0,4.0,1.0,1.0,1.0,4.0
30.697176,75.59493,22.045206,24.61031,11.179767,960.39746,35.0,65.0,7.4,1000.7,3.0,4.0,4.0,1.0,1.0,1.0,4.0
30.697176,75.59493,22.045206,24.61031,11.179767,960.39746,35.1,64.0,7.4,1000.1,3.0,4.0,4.0,1.0,1.0,1.0,4.0
30.697176,75.59493,22.045206,24.61031,11.179767,960.39746,36.7,62.0,7.6,999.2,3.0,4.0,4.0,1.0,1.0,1.0,4.0
30.697176,75.59493,22.045206,24.61031,11.179767,960.39746,34.5,67.0,7.4,999.9,3.0,4.0,4.0,1.0,1.0,1.0,4.0
30.697176,75.59493,22.045206,24.61031,11.179767,960.39746,33.7,71.0,7.4,1000.3,3.0,4.0,4.0,1.0,1.0,1.0,4.0
30.697176,75.59493,22.045206,24.61031,11.179767,960.39746,32.7,80.0,7.6,1000.4,2.0,4.0,4.0,1.0,1.0,1.0,4.0
30.697176,75.59493,22.045206,24.61031,11.179767,960.39746,32.4,81.0,7.4,1000.9,2.0,4.0,4.0,1.0,1.0,1.0,4.0
30.697176,75.59493,22.045206,24.61031,11.179767,960.39746,32.0,82.0,5.5,1001.5,2.0,4.0,4.0,1.0,1.0,1.0,4.0
28.0,75.59493,22.045206,24.61031,11.179767,960.39746,31.7,86.0,5.4,1002.1,2.0,4.0,4.0,1.0,1.0,1.0,4.0
41.095,86.421425,29.360455,22.4275,8.252,1319.5631,31.5,84.0,5.5,1002.2,7.0,4.0,4.0,1.0,1.0,1.0,4.0
33.534286,75.2,14.877143,28.070715,33.8475,1101.6666,31.4,84.0,7.4,1002.5,8.0,4.0,4.0,1.0,1.0,1.0,4.0
55.0,75.892975,22.049185,24.64484,11.79664,974.6956,29.9,91.0,5.4,1001.8,2.0,5.0,4.0,1.0,1.0,1.0,5.0
47.0,75.892975,22.049185,24.64484,11.79664,974.6956,30.9,85.0,5.5,1002.9,2.0,4.0,4.0,1.0,1.0,1.0,4.0
31.535593,75.892975,22.049185,24.64484,11.79664,974.6956,30.6,85.0,5.5,1003.2,2.0,4.0,4.0,1.0,1.0,1.0,4.0
31.535593,75.892975,22.049185,24.64484,11.79664,974.6956,29.5,92.0,3.6,1003.8,2.0,4.0,4.0,1.0,1.0,1.0,4.0
31.535593,75.892975,22.049185,24.64484,11.79664,974.6956,30.7,85.0,5.5,1004.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0
31.535593,75.892975,22.049185,24.64484,11.79664,974.6956,31.2,84.0,7.4,1004.7,2.0,4.0,4.0,1.0,1.0,1.0,4.0
32.0,75.892975,22.049185,24.64484,11.79664,974.6956,32.7,79.0,9.4,1005.1,2.0,4.0,4.0,1.0,1.0,1.0,4.0
28.0,75.892975,22.049185,24.64484,11.79664,974.6956,32.7,78.0,9.3,1005.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0
31.0,75.892975,22.049185,24.64484,11.79664,974.6956,33.8,72.0,7.4,1004.9,2.0,4.0,4.0,1.0,1.0,1.0,4.0
27.0,75.892975,22.049185,24.64484,11.79664,974.6956,37.1,59.0,9.4,1003.9,2.0,4.0,4.0,1.0,1.0,1.0,4.0
25.0,75.892975,22.049185,24.64484,11.79664,974.6956,35.5,66.0,7.4,1004.2,3.0,3.0,4.0,1.0,1.0,1.0,4.0
28.0,75.892975,22.049185,24.64484,11.79664,974.6956,36.1,64.0,7.4,1003.6,3.0,4.0,4.0,1.0,1.0,1.0,4.0
34.0,75.892975,22.049185,24.64484,11.79664,974.6956,38.5,56.0,7.6,1001.8,3.0,4.0,4.0,1.0,1.0,1.0,4.0
34.0,75.892975,22.049185,24.64484,11.79664,974.6956,38.3,56.0,7.4,1001.2,3.0,4.0,4.0,1.0,1.0,1.0,4.0
40.0,75.892975,22.049185,24.64484,11.79664,974.6956,38.1,56.0,7.4,1000.7,3.0,4.0,4.0,1.0,1.0,1.0,4.0
38.0,75.892975,22.049185,24.64484,11.79664,974.6956,37.1,57.0,7.6,1000.1,3.0,4.0,4.0,1.0,1.0,1.0,4.0
37.0,75.892975,22.049185,24.64484,11.79664,974.6956,36.8,61.0,5.5,1000.5,3.0,4.0,4.0,1.0,1.0,1.0,4.0
39.0,75.892975,22.049185,24.64484,11.79664,974.6956,35.7,65.0,5.5,1001.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0
34.0,76.49836,22.440552,24.837196,11.79664,974.8337,35.5,67.0,0.0,1000.9,2.0,4.0,4.0,1.0,1.0,1.0,4.0
34.0,76.49836,22.440552,24.837196,11.79664,974.8337,34.9,70.0,0.0,1001.4,2.0,4.0,4.0,1.0,1.0,1.0,4.0
42.0,75.28619,22.326471,24.544926,11.616962,974.5762,34.4,72.0,1.8,1001.9,2.0,4.0,4.0,1.0,1.0,1.0,4.0
44.0,75.28619,22.326471,24.544926,11.616962,974.5762,33.5,74.0,5.4,1002.4,2.0,4.0,4.0,1.0,1.0,1.0,4.0
43.0,75.28619,22.326471,24.544926,11.616962,974.5762,33.6,76.0,1.8,1002.4,2.0,4.0,4.0,1.0,1.0,1.0,4.0
35.0,75.28619,22.326471,24.544926,11.616962,974.5762,33.4,78.0,1.8,1002.4,2.0,4.0,4.0,1.0,1.0,1.0,4.0
36.0,75.28619,22.326471,24.544926,11.616962,974.5762,32.1,78.0,7.6,1002.3,2.0,4.0,4.0,1.0,1.0,1.0,4.0
44.45,99.68166,15.266666,21.643333,11.616962,1541.6666,31.9,80.0,5.5,1002.3,2.0,4.0,4.0,1.0,1.0,1.0,4.0
48.0,75.09473,22.271233,24.746164,11.790861,986.74786,31.7,81.0,5.5,1002.4,2.0,4.0,4.0,1.0,1.0,1.0,4.0
51.0,75.09473,22.271233,24.746164,11.790861,986.74786,31.3,83.0,7.6,1001.7,2.0,5.0,4.0,1.0,1.0,1.0,5.0
43.0,75.09473,22.271233,24.746164,11.790861,986.74786,32.1,80.0,3.7,1002.6,2.0,4.0,4.0,1.0,1.0,1.0,4.0
43.0,75.09473,22.271233,24.746164,11.790861,986.74786,32.6,78.0,3.7,1002.8,2.0,4.0,4.0,1.0,1.0,1.0,4.0
33.535,73.206665,33.79,23.77,7.97,2040.0,33.3,75.0,3.6,1002.2,2.0,4.0,4.0,1.0,1.0,1.0,4.0
47.569473,104.382774,20.246666,17.68,8.6525,701.7647,34.7,69.0,3.7,1002.1,2.0,4.0,5.0,1.0,1.0,1.0,5.0
33.34388,77.96663,23.24607,25.288713,11.830812,1026.7739,36.0,64.0,3.7,1002.1,2.0,4.0,4.0,1.0,1.0,1.0,4.0
33.36111,77.96663,23.24607,25.288713,11.830812,1026.7739,37.1,58.0,0.0,1001.4,2.0,4.0,4.0,1.0,1.0,1.0,4.0
33.619045,80.48168,23.950497,26.055038,12.253342,1059.8958,37.7,58.0,5.5,1001.3,3.0,4.0,4.0,1.0,1.0,1.0,4.0
33.807148,80.825905,24.348326,25.437695,12.199761,1084.2256,38.0,58.0,5.5,1000.6,3.0,4.0,4.0,1.0,1.0,1.0,4.0
34.114872,82.34339,24.49203,25.922384,12.33238,1089.0911,38.9,54.0,3.6,998.9,3.0,4.0,4.0,1.0,1.0,1.0,4.0
34.386696,83.60565,23.905096,18.886463,12.613676,1084.0587,39.3,54.0,0.0,1000.0,5.0,4.0,4.0,1.0,1.0,1.0,4.0
34.09661,85.20463,23.908073,18.854387,12.882996,1089.1825,38.2,55.0,3.7,997.9,2.0,4.0,4.0,1.0,1.0,1.0,4.0
34.23684,85.20463,23.908073,18.854387,12.882996,1089.1825,39.3,54.0,3.6,997.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0
46.0,85.20463,23.908073,18.854387,12.882996,1089.1825,37.0,60.0,3.7,997.8,2.0,4.0,4.0,1.0,1.0,1.0,4.0
46.0,86.73545,24.142946,19.021568,12.882996,1076.5228,36.1,64.0,3.7,998.3,2.0,4.0,4.0,1.0,1.0,1.0,4.0
37.0,88.952866,23.731203,19.297182,13.31443,1084.7838,36.7,62.0,5.4,999.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0
35.0,89.15348,23.887682,19.085688,13.358404,1093.0387,36.0,64.0,5.5,999.2,7.0,4.0,4.0,1.0,1.0,1.0,4.0
39.0,89.15348,23.887682,19.085688,13.358404,1093.0387,35.3,68.0,3.7,999.4,7.0,4.0,4.0,1.0,1.0,1.0,4.0
43.0,89.519936,23.91689,18.956717,13.518805,1106.8975,32.3,74.0,7.6,999.6,8.0,4.0,4.0,1.0,1.0,1.0,4.0
61.0,89.519936,23.91689,18.956717,13.518805,1106.8975,34.3,72.0,3.7,999.2,8.0,5.0,4.0,1.0,1.0,1.0,5.0
80.0,83.296295,24.135927,19.211578,13.974745,1136.7565,33.8,74.0,3.7,998.8,8.0,6.0,4.0,1.0,1.0,1.0,6.0
24.0,82.16719,23.61906,19.319197,14.022646,1138.1604,30.7,81.0,7.6,999.2,7.0,3.0,4.0,1.0,1.0,1.0,4.0
24.0,82.16719,23.61906,19.319197,14.022646,1138.1604,30.8,80.0,7.4,999.0,7.0,3.0,4.0,1.0,1.0,1.0,4.0
25.0,89.0,32.5,36.2,10.8,880.0,30.9,80.0,7.4,998.9,7.0,3.0,4.0,1.0,1.0,1.0,4.0
14.0,82.47777,23.9891,20.022564,13.861514,1126.4259,31.1,80.0,3.6,998.1,7.0,2.0,4.0,1.0,1.0,1.0,4.0
14.0,82.47777,23.9891,20.022564,13.861514,1126.4259,31.3,79.0,5.5,999.0,7.0,2.0,4.0,1.0,1.0,1.0,4.0
13.0,82.47777,23.9891,20.022564,13.861514,1126.4259,32.3,84.0,6.0,1000.0,5.0,2.0,4.0,1.0,1.0,1.0,4.0
17.256945,42.563236,22.646944,29.118889,7.429483,868.2505,32.1,81.0,7.6,998.5,7.0,2.0,3.0,1.0,1.0,1.0,3.0
17.43357,49.279,21.034,44.24175,7.51,882.6316,32.9,78.0,7.4,998.6,3.0,2.0,3.0,1.0,1.0,1.0,3.0
17.0,78.91197,23.987162,21.594215,13.377623,1115.7365,33.7,74.0,7.4,998.7,3.0,2.0,4.0,1.0,1.0,1.0,4.0
28.0,76.81706,24.215794,21.811058,13.496504,1134.6335,35.5,69.0,5.4,998.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0
19.9,35.21,14.658334,24.466667,13.515591,1208.3334,34.6,70.0,7.4,998.3,3.0,2.0,2.0,1.0,1.0,1.0,2.0
27.0,73.815926,23.82251,22.336836,13.515591,1138.8936,34.6,70.0,7.4,997.8,3.0,4.0,4.0,1.0,1.0,1.0,4.0
32.0,72.94995,23.842388,22.453337,13.733441,1143.8408,37.5,61.0,11.2,995.2,4.0,4.0,4.0,1.0,1.0,1.0,4.0
32.0,71.35794,23.741121,22.249132,13.852452,1149.7345,34.0,73.0,7.4,997.1,8.0,4.0,4.0,1.0,1.0,1.0,4.0
35.0,71.20704,24.121233,20.963675,14.165373,1179.8334,33.3,76.0,5.5,996.8,8.0,4.0,4.0,1.0,1.0,1.0,4.0
48.27182,110.03333,25.345238,44.578182,9.3155,1115.6111,33.1,75.0,11.2,996.2,8.0,4.0,5.0,1.0,1.0,1.0,5.0
51.611378,129.20322,22.554827,43.1535,7.946739,903.468,32.1,81.0,5.5,997.1,9.0,5.0,5.0,1.0,1.0,1.0,5.0
36.61714,120.03833,18.326666,47.095,9.555,804.0,31.5,84.0,5.5,997.5,9.0,4.0,5.0,1.0,1.0,1.0,5.0
56.56889,135.57231,23.917307,52.33077,8.5788,996.468,29.5,94.0,5.4,997.3,9.0,5.0,5.0,1.0,2.0,1.0,5.0
24.0,80.20949,24.623558,26.211071,12.71646,1173.6217,29.7,93.0,5.5,997.6,9.0,3.0,4.0,1.0,1.0,1.0,4.0
18.0,80.20949,24.623558,26.211071,12.71646,1173.6217,29.8,93.0,5.5,997.9,9.0,2.0,4.0,1.0,1.0,1.0,4.0
17.0,80.20949,24.623558,26.211071,12.71646,1173.6217,29.1,92.0,5.4,998.5,9.0,2.0,4.0,1.0,1.0,1.0,4.0
20.0,80.20949,22.905235,26.743626,12.560614,1173.6217,29.8,92.0,5.5,997.7,9.0,2.0,4.0,1.0,1.0,1.0,4.0
35.632133,80.41988,22.52041,27.410044,12.081475,1152.9644,29.6,92.0,5.5,997.2,9.0,4.0,4.0,1.0,1.0,1.0,4.0
17.0,82.598816,23.224545,28.421602,12.081475,1128.08,28.9,94.0,7.6,997.3,9.0,2.0,4.0,1.0,1.0,1.0,4.0
20.0,84.25967,23.041733,29.209309,11.596451,1126.4867,28.9,91.0,5.5,997.3,9.0,2.0,4.0,1.0,1.0,1.0,4.0
23.0,84.76759,23.020061,29.782442,11.340303,1138.4949,28.8,92.0,5.5,997.1,9.0,3.0,4.0,1.0,1.0,1.0,4.0
24.0,87.50713,23.981932,29.605272,11.340303,1101.6731,27.5,100.0,9.4,997.9,9.0,3.0,4.0,1.0,1.0,1.0,4.0
16.0,87.50713,23.981932,29.605272,11.340303,1101.6731,29.0,93.0,7.4,997.2,9.0,2.0,4.0,1.0,1.0,1.0,4.0
16.0,87.50713,23.981932,29.605272,11.340303,1101.6731,29.3,92.0,7.4,997.5,9.0,2.0,4.0,1.0,1.0,1.0,4.0
16.0,87.50713,22.443499,31.002792,10.943663,1101.6731,27.5,100.0,0.0,998.2,9.0,2.0,4.0,1.0,1.0,1.0,4.0
16.110435,37.37238,20.766819,23.197273,6.7956524,677.52,28.1,98.0,1.8,998.3,25.0,2.0,2.0,1.0,1.0,1.0,2.0
10.0,18.0,6.6,41.85,10.4,1015.0,28.6,95.0,3.7,998.4,25.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,11.0,12.5,0.0,5.0,160.0,26.9,100.0,11.2,999.7,9.0,1.0,1.0,1.0,1.0,1.0,1.0
32.471584,76.01027,20.89944,31.238974,10.146655,1013.49646,29.2,94.0,5.5,997.9,9.0,4.0,4.0,1.0,1.0,1.0,4.0
32.471584,76.01027,20.89944,31.238974,10.146655,1013.49646,29.2,94.0,7.4,997.2,9.0,4.0,4.0,1.0,1.0,1.0,4.0
8.0,76.01027,20.89944,31.238974,10.146655,1013.49646,27.3,100.0,0.0,997.8,9.0,1.0,4.0,1.0,1.0,1.0,4.0
6.0,76.01027,20.89944,31.238974,10.146655,1013.49646,29.1,94.0,9.3,996.7,9.0,1.0,4.0,1.0,1.0,1.0,4.0
4.0,76.01027,20.89944,31.238974,10.146655,1013.49646,29.0,95.0,7.4,996.3,9.0,1.0,4.0,1.0,1.0,1.0,4.0
3.0,76.01027,20.89944,31.238974,10.146655,1013.49646,27.5,98.0,0.0,996.6,9.0,1.0,4.0,1.0,1.0,1.0,4.0
31.038868,76.01027,20.89944,31.238974,10.146655,1013.49646,28.6,97.0,7.4,996.4,9.0,4.0,4.0,1.0,1.0,1.0,4.0
31.038868,76.01027,20.89944,31.238974,10.146655,1013.49646,28.3,98.0,5.5,996.9,9.0,4.0,4.0,1.0,1.0,1.0,4.0
31.038868,76.01027,20.89944,31.238974,10.146655,1013.49646,27.3,98.0,0.0,997.3,8.0,4.0,4.0,1.0,1.0,1.0,4.0
11.277692,28.275385,29.979286,15.320714,7.13,906.9231,27.4,98.0,1.8,997.5,3.0,2.0,2.0,1.0,1.0,1.0,2.0
17.342857,11.972857,16.21,9.258572,16.5,-10892.857,27.5,98.0,3.7,997.8,3.0,2.0,1.0,1.0,1.0,1.0,2.0
30.643824,69.8007,21.143353,29.133492,10.355198,346.11163,27.7,98.0,0.0,998.5,3.0,4.0,4.0,1.0,1.0,1.0,4.0
0.06,0.1,67.08,11.76,5.94,870.0,27.6,97.0,3.7,997.6,7.0,1.0,1.0,2.0,1.0,1.0,2.0
26.490952,45.132,36.406666,10.966,9.0855,1598.4055,27.5,98.0,3.7,997.2,7.0,4.0,3.0,1.0,1.0,1.0,4.0
21.369167,42.016666,26.8,32.61909,21.683332,1466.6666,27.1,98.0,0.0,997.9,8.0,3.0,3.0,1.0,1.0,1.0,3.0
29.9,45.75,27.368437,16.508125,9.560385,1315.491,27.6,97.0,3.7,997.3,8.0,4.0,3.0,1.0,1.0,1.0,4.0
29.360588,61.389492,24.699892,27.287893,9.436272,452.96716,27.7,95.0,3.7,997.2,8.0,4.0,4.0,1.0,1.0,1.0,4.0
34.0,61.389492,24.699892,27.287893,9.436272,452.96716,27.3,98.0,0.0,997.3,8.0,4.0,4.0,1.0,1.0,1.0,4.0
23.230715,39.225716,21.85,35.253635,11.0625,1287.1428,28.1,94.0,5.5,997.7,8.0,3.0,2.0,1.0,1.0,1.0,3.0
21.0,60.334072,24.564184,27.667213,9.521863,492.6898,28.4,93.0,5.5,998.3,8.0,3.0,4.0,1.0,1.0,1.0,4.0
13.0,60.334072,24.564184,27.667213,9.521863,492.6898,28.5,97.0,5.4,998.1,8.0,2.0,4.0,1.0,1.0,1.0,4.0
17.0,60.334072,24.564184,27.667213,9.521863,492.6898,29.9,84.0,7.4,998.6,8.0,2.0,4.0,1.0,1.0,1.0,4.0
18.66,23.735,13.0616665,27.725,9.521863,1435.0,30.7,81.0,9.3,998.6,8.0,2.0,2.0,1.0,1.0,1.0,2.0
18.0,36.0,43.2,8.6,5.2,900.0,29.9,95.0,7.6,999.2,8.0,2.0,2.0,2.0,1.0,1.0,2.0
48.3565,75.24684,24.356842,16.192104,17.498333,992.73157,31.7,77.0,9.3,997.9,8.0,4.0,4.0,1.0,1.0,1.0,4.0
29.0,58.416557,24.852766,26.397026,9.695891,569.75903,31.9,77.0,7.4,997.2,8.0,4.0,4.0,1.0,1.0,1.0,4.0
77.0,58.416557,24.852766,26.397026,9.695891,569.75903,32.9,78.0,0.0,997.6,8.0,6.0,4.0,1.0,1.0,1.0,6.0
61.0,58.416557,24.852766,26.397026,9.695891,569.75903,32.0,82.0,7.4,996.5,8.0,5.0,4.0,1.0,1.0,1.0,5.0
55.0,58.416557,24.852766,26.397026,9.695891,569.75903,31.8,82.0,7.4,996.3,8.0,5.0,4.0,1.0,1.0,1.0,5.0
35.0,58.416557,24.852766,26.397026,9.695891,569.75903,31.1,92.0,11.2,996.9,8.0,4.0,4.0,1.0,1.0,1.0,4.0
172.27142,41.666668,21.525,39.7625,10.8,954.2857,31.1,85.0,5.5,996.6,8.0,6.0,3.0,1.0,1.0,1.0,6.0
34.591034,77.37196,17.894838,134.13644,7.8645835,889.87,30.4,87.0,5.5,997.1,8.0,4.0,4.0,1.0,4.0,1.0,4.0
36.5,99.0,15.1,1.3,26.0,596.86053,25.9,100.0,11.2,997.8,8.0,4.0,4.0,1.0,1.0,1.0,4.0
33.99,75.27,17.92,36.07,0.6,1160.0,29.5,93.0,3.7,998.3,8.0,4.0,4.0,1.0,1.0,1.0,4.0
29.717354,79.13545,17.62515,39.73706,6.943077,810.975,29.4,93.0,3.7,998.4,7.0,4.0,4.0,1.0,1.0,1.0,4.0
15.835152,51.123436,20.797274,23.577097,18.9232,754.08435,26.7,98.0,3.6,998.5,7.0,2.0,4.0,1.0,1.0,1.0,4.0
7.1795,18.411072,23.352903,17.467096,8.532708,921.05664,29.0,94.0,3.7,998.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0
